date,title,user,views,recommends,unrecommends
2022-10-25 12:41:00,Dog,"
				jhj6****
			",74,0,0
2022-10-25 12:40:00,돈은 여기주주들 한테 다 빼먹고,"
				cu******
			",98,3,0
2022-10-25 12:34:00,Hlb 비대위원장 선출?,"
				jhj6****
			",102,0,0
2022-10-25 12:32:00,네가 좌지우지할 생각 말아라,"
				jhj6****
			",88,0,0
2022-10-25 12:30:00,맘스 통수 기후니 댓글바라,"
				limm****
			",117,1,0
2022-10-25 12:25:00,주포는 구속돼야~~,"
				jhj6****
			",83,0,0
2022-10-25 12:18:00,거의 확정적!,"
				jhj6****
			",128,0,0
2022-10-25 12:15:00,육갑천 재,"
				jhj6****
			",78,0,0
2022-10-25 12:15:00,ㅋㅋㅋ 나가리인가보네,"
				ptqj****
			",75,0,0
2022-10-25 11:57:00,GBM,"
				lyuj****
			",187,1,2
2022-10-25 11:56:00,딸들 주식은 다르군요.,"
				scra****
			",113,0,0
2022-10-25 11:45:00,참 재미없네 망할것 같은 티슈진 신라젠,"
				soju****
			",186,2,1
2022-10-25 11:43:00,■예정■,"
				jhjh****
			",147,1,0
2022-10-25 11:41:00,신주인수권,"
				ysb1****
			",493,1,1
2022-10-25 11:34:00, 주주생각?,"
				jhj6****
			",98,0,0
2022-10-25 11:31:00,그렇다고?,"
				jhj6****
			",94,1,0
2022-10-25 11:20:00,개잡주,"
				sy66****
			",105,2,1
2022-10-25 11:19:00,노터스빠지는데  너는왜빠지냐?,"
				sinb****
			",98,1,0
2022-10-25 11:03:00,오늘 팔지 말고,"
				pmho****
			",209,3,0
2022-10-25 11:01:00,노터스에게 감사하자,"
				kang****
			",149,4,1
2022-10-25 11:00:00,오로지 계열사  급등 하는 종목 ,"
				yaou****
			",98,3,0
2022-10-25 10:50:00,노터스,"
				9500****
			",140,2,1
2022-10-25 10:47:00,노터스로,"
				oddy****
			",199,5,0
2022-10-25 10:41:00,노터스가 부럽네요.,"
				lyuj****
			",125,3,0
2022-10-25 10:34:00,줍줍   !,"
				kore****
			",134,1,0
2022-10-25 10:28:00,아이고,"
				anso****
			",111,2,0
2022-10-25 10:16:00,GBM,"
				lyuj****
			",108,2,0
2022-10-25 10:13:00,이재명 사형되나요?,"
				aksw****
			",196,14,12
2022-10-25 10:12:00,주포몽 징리~~~,"
				jhj6****
			",76,0,0
2022-10-25 10:04:00,신주인수권 왜 안들어오냐 ,"
				thom****
			",495,3,2
2022-10-25 09:53:00,에이치엘비 86R,"
				seoh****
			",952,6,1
2022-10-25 09:45:00,역겨운 주포 ㅅㅋ,"
				akse****
			",165,8,0
2022-10-25 09:45:00,못 알아드셨는 듯,"
				jhj6****
			",144,2,1
2022-10-25 09:40:00,코오롱티슈진 올리려고 고생한다,"
				sm96****
			",138,0,0
2022-10-25 09:38:00,미래에셋대우 매수 고로 개미들만 매수 하고있네,"
				jcu0****
			",127,1,0
2022-10-25 09:31:00,레쓰끼리롱입니다 ,"
				odan****
			",76,0,0
2022-10-25 09:13:00,신주인수권 언제 상장하냐!!!,"
				sm96****
			",275,0,1
2022-10-25 09:12:00,재명아 고만 깜방가자~~~,"
				aksw****
			",165,7,14
2022-10-25 09:12:00,이뮤노믹 100개월 생존 뜨면 ,"
				myde****
			",324,0,1
2022-10-25 09:08:00,없어질 수가 없다,"
				jhj6****
			",110,0,1
2022-10-25 09:06:00,어차피 안팔건데,"
				jhj6****
			",115,0,1
2022-10-25 08:57:00,금일 종가 ,"
				kore****
			",168,6,4
2022-10-25 08:55:00,안티들 득실거리네,"
				sdy9****
			",113,2,2
2022-10-25 08:54:00,오늘도 5천주 매입 해야,"
				llsr****
			",121,1,0
2022-10-25 08:51:00,30000~28000원은 필연ㅋㅋ,"
				kwan****
			",175,3,0
2022-10-25 08:49:00,HLB 하한가네,"
				cc******
			",169,3,3
2022-10-25 08:49:00,시외,"
				gkdl****
			",197,2,2
2022-10-25 08:31:00,[삭제된 게시물의 답글]남한땅 쪼개자,"
				jjm4****
			",108,0,0
2022-10-25 08:17:00,11월 MSCI 편입 편출 종목 예상 ,"
				jejk****
			",379,0,0
2022-10-25 08:14:00,혁신신약 지정시 FDA승인확률,"
				hny1****
			",442,12,0
2022-10-25 07:41:00,찌라시 나올시점 다가오고있다,"
				2580****
			",304,5,2
2022-10-25 07:35:00,외국인 몰려든다,"
				jhj6****
			",172,0,1
2022-10-25 06:42:00,에이치엘비생활건강,"
				sung****
			",295,0,2
2022-10-25 06:41:00,레쓰끼리롱입니다 ,"
				odan****
			",168,0,3
2022-10-25 00:20:00,미국시간 25일이 지나고 있다,"
				cyju****
			",1064,4,27
2022-10-25 06:15:00,미국시간 25일이 지나고 있다,"
				kis1****
			",270,9,1
2022-10-25 06:38:00,미국시간 25일이 지나고 있다,"
				ksc4****
			",140,1,1
2022-10-24 23:40:00,"HLB, 보유하고계신분","
				choi****
			",292,1,1
2022-10-24 23:44:00,[삭제된 게시물의 답글]낼은 무조건 내린다 장담한다시초가에팔고 후에담아라,"
				seok****
			",172,1,3
2022-10-24 23:25:00,섹통수 귀엽지 않나여,"
				kyun****
			",403,3,3
2022-10-24 23:06:00,레쓰끼리롱입니다 ,"
				odan****
			",190,1,2
2022-10-24 23:14:00,레쓰끼리롱입니다 ,"
				new4****
			",95,0,0
2022-10-24 22:59:00,이늠은 유증하고도 전환사체,"
				daeh****
			",255,3,3
2022-10-24 21:51:00,666,"
				is******
			",303,2,3
2022-10-24 21:33:00,쉿!!! 임박!!!!,"
				ms******
			",456,4,14
2022-10-24 21:25:00,일정대로 되는게 하나없는 바이오종목들..,"
				yso0****
			",227,5,1
2022-10-24 21:17:00,유트브 앱을 실행 시켰다. .  . 화면에  빨간글자. . ,"
				morn****
			",221,3,1
2022-10-24 21:12:00,쫄리면 여기 봐 ,"
				ab******
			",185,0,1
2022-10-24 21:26:00,좆불집회가 봉사활동이라고?,"
				pup1****
			",149,5,5
2022-10-24 20:54:00,바이오주 장세가 오지 않을가,"
				kjn6****
			",656,29,5
2022-10-24 20:50:00,홀딩홀딩!,"
				soby****
			",185,3,2
2022-10-24 20:22:00,내일 정의선 조지아 공장착공~전기차 전장사업부도 신설키로~진짜 핫하다,"
				jin3****
			",305,1,1
2022-10-24 20:06:00,OOO들,"
				kj******
			",184,3,0
2022-10-24 19:35:00,쉿!! 내일은 jjumsang !!,"
				ms******
			",342,5,10
2022-10-24 19:04:00,뒷통수가 지선 깨졌다고 튀라니간 오르네,"
				jaeg****
			",297,5,1
2022-10-24 18:59:00,내일은 티슈진으로 가즈아,"
				kang****
			",217,0,0
2022-10-24 18:55:00,"■.[긴급속보] ""HLB""","
				endj****
			",495,6,3
2022-10-24 18:42:00,이뮤노믹 교모세포암,"
				pmho****
			",1622,33,9
2022-10-24 18:24:00,분명이 알고     DNA 에  세겨 자손 대대로 전해라,"
				tngh****
			",344,7,10
2022-10-24 18:04:00,덩치는 산만한게  졸라 쪼잔한 놈이네..그쟈 2찍들아,"
				tngh****
			",238,2,5
2022-10-24 17:55:00,좋아죽네 좋아 죽어  우동사리 2찍놈들...ㅋㅋ,"
				tngh****
			",205,2,3
2022-10-24 17:26:00,간만에 뉴스떳다,"
				seok****
			",1122,6,6
2022-10-24 17:05:00,ㅡㅡㅡ진회장 적당히 좀 해처먹으소ㅡㅡㅡ ,"
				eros****
			",474,21,2
2022-10-24 16:47:00,교모가 성공하면 실질적으로 ,"
				eoal****
			",610,0,1
2022-10-24 16:41:00,코스닥 폭락 막아야 합니다 ㅜㅜ,"
				chou****
			",491,22,1
2022-10-24 16:40:00,조만간,"
				fre8****
			",293,6,2
2022-10-24 16:30:00,오랜만에 왓더만,"
				kj******
			",239,1,1
2022-10-24 16:28:00,또 허리케인..ㅠㅠ,"
				jhj6****
			",278,2,0
2022-10-24 16:24:00,오늘 빨강불에 많이 웃어둬라들,"
				seok****
			",281,4,6
2022-10-24 16:20:00,개미들 손절이 가슴 아프다,"
				pmho****
			",528,7,4
2022-10-24 16:33:00,개미들 손절이 가슴 아프다,"
				seok****
			",141,2,3
2022-10-24 16:15:00,이기~,"
				msls****
			",174,0,0
2022-10-24 15:51:00,시간외 폭등중이네 ㄷㄷㄷ 뭔일있나 ㄷㄷㄷ,"
				dafu****
			",613,0,8
2022-10-24 15:40:00,외인..기관이 싹쓸이했네요...,"
				c106****
			",863,8,2
2022-10-24 15:55:00,외인..기관이 싹쓸이했네요...,"
				seok****
			",236,3,2
2022-10-24 15:38:00,쉿!! 장사시작되고 들어오는 개미들 나락보내버린다,"
				ms******
			",266,3,2
2022-10-24 15:52:00,[삭제된 게시물의 답글]오늘 라이브 하겠네요,"
				jaeg****
			",116,1,2
2022-10-24 15:32:00,역시 엘비 팔고 노터스가길 잘함 ㅋㅋ 20% 개꿀띠 ,"
				saka****
			",245,6,1
2022-10-24 15:23:00,역시 팔면 오르는 클라스..,"
				pdk8****
			",248,2,0
2022-10-24 15:22:00,심심하면 유상증자?,"
				ku******
			",211,1,2
2022-10-24 15:17:00,거래량없는 한자리는 반납자리여,"
				mjg0****
			",194,5,1
2022-10-24 15:14:00,이뮤노믹의 교모세포암,"
				pmho****
			",306,3,5
2022-10-24 15:06:00,대단하다,"
				bo******
			",193,0,1
2022-10-24 15:00:00,신주인수권,"
				to******
			",320,0,0
2022-10-24 14:59:00,"HLB가 사들인 ""노터스""상한가","
				pmho****
			",611,3,0
2022-10-24 14:53:00,그럼,"
				hani****
			",106,0,0
2022-10-24 14:48:00,대장은 안가는 종목 ,"
				yaou****
			",150,3,0
2022-10-24 14:43:00,내일은 한국에서 매도예정,"
				lsb1****
			",141,2,1
2022-10-24 14:42:00,내일 다 빠지긋네~~~,"
				jsk1****
			",139,3,1
2022-10-24 14:35:00,"■.[긴급특보] ""HLB""","
				endj****
			",294,3,0
2022-10-24 14:26:00,쉿!! 한번 더 명심,"
				ms******
			",188,3,3
2022-10-24 14:24:00,궁댕가 무겁다,"
				sune****
			",161,1,0
2022-10-24 14:06:00,내일 일은 아무도 모른다.,"
				pmho****
			",224,6,3
2022-10-24 14:01:00,강력한,"
				subp****
			",165,1,0
2022-10-24 13:56:00,낼부터 또 계단식 하락..,"
				byth****
			",191,3,3
2022-10-24 13:55:00,4자 달고 마감하자,"
				ljg2****
			",164,1,0
2022-10-24 13:54:00,울먹이는 이재명 대표,"
				aksw****
			",608,38,22
2022-10-24 13:53:00,ㅋ오른 만큼,"
				pw******
			",167,5,3
2022-10-24 13:50:00,오늘6프로면,"
				h1******
			",410,7,5
2022-10-24 13:40:00,금일 종가 ,"
				kore****
			",239,2,2
2022-10-24 13:39:00,노터스,"
				anso****
			",241,0,0
2022-10-24 13:30:00,노터스 간다 너도 좀 가자,"
				soju****
			",198,0,1
2022-10-24 13:28:00,곧,"
				ss******
			",231,7,2
2022-10-24 13:24:00,노터스는,"
				gong****
			",242,1,0
2022-10-24 13:23:00,탑라인 발표,"
				jhj6****
			",420,1,8
2022-10-24 13:18:00,상한가 안간지 몇년째냐,"
				akse****
			",168,1,1
2022-10-24 13:16:00,콜 옵션?,"
				jhj6****
			",208,1,3
2022-10-24 13:12:00,ㅋㅋㅋ,"
				2001****
			",124,0,0
2022-10-24 13:06:00,GBM,"
				lyuj****
			",241,4,0
2022-10-24 13:05:00,거래랑,"
				lyuj****
			",317,0,0
2022-10-24 13:04:00,오늘 또 유투브 날리 나겠네,"
				jcu0****
			",158,2,0
2022-10-24 13:02:00,4만원 탈환,"
				kang****
			",137,1,1
2022-10-24 12:51:00,조만간 진개고니 눈물 똥꼬쇼 봤으면 좋겠다.,"
				morn****
			",113,0,1
2022-10-24 12:49:00,이렇게 해서,"
				lyuj****
			",194,2,1
2022-10-24 12:53:00,이렇게 해서,"
				jcu0****
			",105,0,0
2022-10-24 12:40:00,작전세력있나?,"
				bo******
			",168,2,3
2022-10-24 12:39:00,이런 흐름이면 잘 하면 이번주 48000 까지 봐도 될가한데,"
				kjn6****
			",230,3,3
2022-10-24 12:32:00,일단은,"
				yoon****
			",135,3,2
2022-10-24 12:18:00,"HLB테라퓨틱스, FDA에 안구건조증 치료제 추가 임상 평가 요청","
				ms******
			",410,2,6
2022-10-24 12:18:00,안 올라가는게 좋다.,"
				xpio****
			",171,1,1
2022-10-24 12:13:00,얘 왜 이래? 떨어져야 하는데 ,"
				cyju****
			",135,0,2
2022-10-24 12:10:00,노터스  두 딸년들   가지고 있는데,"
				jin8****
			",213,5,1
2022-10-24 12:10:00,그동안 떨어진게 몇%인데 5일선도 힘들어하냐,"
				eros****
			",141,8,0
2022-10-24 12:08:00,속보) FDA 승인,"
				br******
			",283,5,2
2022-10-24 11:58:00,미얀마 대통령,"
				jhj6****
			",155,0,0
2022-10-24 11:29:00,줬다,"
				oddy****
			",144,0,0
2022-10-24 11:24:00,리재명 깜방 임박 ㅋㅋㅋ,"
				aksw****
			",384,11,21
2022-10-24 11:21:00,공매  금지 못하는 이유,"
				jhj6****
			",248,5,1
2022-10-24 11:01:00,어떻게 올릴때는 귀신같이 저항을 다쳐맞냐.,"
				ah******
			",229,7,0
2022-10-24 10:54:00,형이다!,"
				jdsm****
			",190,7,4
2022-10-24 10:46:00,올리는?,"
				kerr****
			",166,1,1
2022-10-24 10:43:00,5일선 맞고 떨어진다,"
				kang****
			",234,7,3
2022-10-24 10:40:00,뭐지 왜슬금슬금,"
				zame****
			",359,1,1
2022-10-24 10:35:00,신주인수권 팔아야 되는데 공지를 안하냐?,"
				sm96****
			",273,2,0
2022-10-24 10:31:00,만주깔아논거...,"
				1212****
			",193,5,1
2022-10-24 10:23:00,38700원 시작,"
				kang****
			",311,6,7
2022-10-24 10:11:00,속으셨죠?,"
				kang****
			",238,4,6
2022-10-24 10:09:00,기훈티비 ,"
				anso****
			",266,11,0
2022-10-24 10:07:00,정말 ,"
				phm2****
			",120,1,0
2022-10-24 10:05:00,50언씩 10시이후 빼는거?제?,"
				kang****
			",160,3,1
2022-10-24 10:03:00,내말이 맞지!!!,"
				cc******
			",190,6,3
2022-10-24 10:00:00,엘또속 시작,"
				kang****
			",144,3,0
2022-10-24 09:52:00,자 10시다 엘또속 간다잉,"
				kang****
			",162,2,2
2022-10-24 09:45:00,35에서 태우고 가야죠,"
				min7****
			",152,1,3
2022-10-24 09:37:00,가자,"
				ss******
			",153,2,0
2022-10-24 09:33:00,4만복귀,"
				park****
			",168,4,1
2022-10-24 09:23:00,●쓸데없는 사업 계열사들 정리 좀 해라ㅋㅋ● ,"
				eros****
			",144,2,0
2022-10-24 09:23:00,니들 닭이냐.... 튀어라,"
				limm****
			",129,1,1
2022-10-24 09:18:00,보합줄때 ,"
				hw01****
			",116,0,1
2022-10-24 09:11:00,제발 까지는 말자,"
				tahl****
			",170,1,0
2022-10-24 09:07:00,기대는 실망!!,"
				cc******
			",270,5,3
2022-10-24 09:05:00,확인은 시켜줬지 않냐,"
				tahl****
			",165,1,1
2022-10-24 09:03:00,아무 문제 없다고 미팅까지 마무리 지었잖냐,"
				tahl****
			",288,5,2
2022-10-24 09:01:00,35까지만 부탁드려요 공매님들,"
				min7****
			",119,0,2
2022-10-24 08:53:00,세력들이 바보가 개미들 돈벌게 해주게,"
				jcu0****
			",142,3,2
2022-10-24 08:52:00,동시호가에 매입,"
				llsr****
			",232,4,2
2022-10-24 08:52:00,위로는 절대 없다는 결연한 의지가 보이네,"
				jaeg****
			",139,3,3
2022-10-24 08:51:00,시간외 ,"
				gkdl****
			",159,0,2
2022-10-24 08:46:00,쉿!! 현시각부로 이뮤노믹 긴급!!!,"
				ms******
			",206,2,3
2022-10-24 08:33:00,진회장 보유주 대차해지하시요,"
				cbs3****
			",166,5,1
2022-10-24 08:21:00,25000곧온다,"
				kms8****
			",138,2,2
2022-10-24 08:24:00,25000곧온다,"
				phg5****
			",115,0,0
2022-10-24 08:19:00,이재명 감빵가는날,"
				aksw****
			",199,6,14
2022-10-24 08:18:00,지지선,"
				lyuj****
			",134,3,0
2022-10-24 07:44:00,간암 임상 3차는 어디로 갔냐? ㅋㅋ,"
				han1****
			",198,0,3
2022-10-24 05:27:00,지옥에나 가라,"
				naji****
			",299,7,4
2022-10-24 04:38:00,FDA 승인,"
				br******
			",550,12,3
2022-10-24 04:07:00,뜬금없이 상한번 말아주라,"
				saer****
			",227,3,2
2022-10-24 03:23:00,얘들아,"
				woo0****
			",258,1,2
2022-10-24 02:45:00,시총 48조 항서도,"
				21******
			",389,6,0
2022-10-24 08:28:00,시총 48조 항서도,"
				seok****
			",91,0,0
2022-10-24 00:13:00,존버의말로는항상비참했다,"
				kms8****
			",280,7,2
2022-10-23 23:19:00,[삭제된 게시물의 답글]좆불집회가 봉사활동?,"
				daeh****
			",206,22,8
2022-10-23 22:21:00,양곤이가 1차2차 유증으로,"
				daeh****
			",319,10,1
2022-10-23 22:07:00,그동안 사채 발행해서 야금야금 해먹다가 대규모 유상증자로....,"
				prod****
			",260,4,2
2022-10-23 22:07:00,두 딸년들 위해  주주 돈  떠더  갔어,"
				jin8****
			",194,7,2
2022-10-23 21:58:00,재명이 곧 깜방가요 1찍님들,"
				aksw****
			",293,22,28
2022-10-23 22:10:00,재명이 곧 깜방가요 1찍님들,"
				daeh****
			",180,17,7
2022-10-23 21:53:00,양곤아~ 너 번역 아직도 안끝났냐?,"
				daeh****
			",229,14,2
2022-10-23 21:57:00,[삭제된 게시물의 답글]건국 이래 최악의 외교참사,"
				daeh****
			",131,8,0
2022-10-23 20:24:00,존심  상하게  8억이  뭐냐  2찍들아.,"
				tngh****
			",351,14,3
2022-10-23 20:09:00,허구언날,"
				kms8****
			",178,3,1
2022-10-23 19:59:00,돈이  없기는...,"
				tngh****
			",180,4,1
2022-10-23 19:51:00,확실이  2찍 놈들만  처물렸네,"
				tngh****
			",172,3,3
2022-10-23 21:00:00,여기서 부질없는 짓 하지말고,"
				stre****
			",105,1,0
2022-10-23 19:48:00,안오른다고 징징대는데...,"
				yso0****
			",188,2,1
2022-10-23 19:46:00,주주에게 손벌리는 바이오,"
				kg******
			",198,0,0
2022-10-23 21:05:00,[삭제된 게시물의 답글]여기서 이러지말고,"
				stre****
			",110,2,0
2022-10-23 18:59:00,오늘도  기훈이는 ,"
				leig****
			",233,2,2
2022-10-23 18:42:00,진짜위험한주식이엘비인데,"
				kms8****
			",170,2,1
2022-10-23 18:32:00,조희팔 냄세가 진동을 한다~~~,"
				mapo****
			",157,4,1
2022-10-23 17:26:00,씹스캠 주식,"
				cho7****
			",155,2,1
2022-10-23 17:21:00,레쓰끼리롱입니다 ,"
				odan****
			",145,1,0
2022-10-23 17:19:00,금감원 ,"
				solu****
			",170,1,0
2022-10-23 16:53:00,유증한 돈,"
				bigy****
			",293,16,1
2022-10-23 16:11:00,유증 1차가 확정전처럼,"
				kimy****
			",334,6,0
2022-10-23 16:04:00,드디어 미 연준 금리인상 속도조절 논의,"
				joos****
			",251,2,0
2022-10-23 15:31:00,깡통 매출에 시총 4조 에이치엘비 ,"
				cyju****
			",273,5,3
2022-10-23 15:28:00,믿을걸 믿어야지~매출이라고는 유증한,"
				daeh****
			",189,3,2
2022-10-23 15:25:00,"4등급 허리케인 로슬린, 23일 멕시코 중서부 상륙","
				kang****
			",248,0,4
2022-10-23 15:24:00,땡중들이 하는 말중에...,"
				tngh****
			",177,2,5
2022-10-23 15:08:00,내가 조선총독놈을 아무리 까도,"
				tngh****
			",162,3,4
2022-10-23 15:07:00,호재뉴스백나나와도,"
				kms8****
			",181,0,3
2022-10-23 14:58:00,21세기  또다시 나라를 빼았겼다  ..스발것,"
				tngh****
			",176,6,8
2022-10-23 14:58:00,이번주 GBM 임상2상발표,"
				kjn6****
			",456,17,2
2022-10-23 14:48:00,2찍놈들  대가리속에  뭐가 들었냐?,"
				tngh****
			",168,6,7
2022-10-23 14:41:00,완전이 세?넹...,"
				tngh****
			",154,1,3
2022-10-23 14:31:00,엘비주가!! 아파티닙 약이 좋아 오른거다? 아니면 사채때문에 오른거다??,"
				prod****
			",200,0,2
2022-10-23 14:26:00,10월12일 전자공시 내용 중,"
				joos****
			",483,15,4
2022-10-23 14:24:00,쉿!! 2찍들때메 엘비 안가는건 맞다,"
				ms******
			",171,6,4
2022-10-23 14:03:00,여기가 제일   재미져....,"
				tngh****
			",164,3,3
2022-10-23 14:00:00,본부장 비리 감추기 위해...,"
				tngh****
			",185,6,5
2022-10-23 13:50:00,최류탄  어느  회사에서 만드냐....,"
				tngh****
			",149,1,2
2022-10-23 13:46:00,닭의 모가지를 삐털어도 세벽은 온다고 했다,"
				tngh****
			",170,3,2
2022-10-23 13:36:00,2찍 놈들아,"
				tngh****
			",156,1,2
2022-10-23 13:30:00,2찍니들 정체가 뭐야?  보수야?,"
				tngh****
			",154,3,6
2022-10-23 13:02:00,2022년 바이오유럽 ,"
				kang****
			",306,0,0
2022-10-23 13:01:00,어이구 2찍 우동사리들아,"
				tngh****
			",156,0,3
2022-10-23 12:51:00,담주 35까지만 부탁드려요 공매님,"
				min7****
			",153,4,1
2022-10-23 12:42:00,엘쥐 생활건강,"
				is******
			",173,0,0
2022-10-23 12:45:00,[삭제된 게시물의 답글]2찍새이들,"
				kang****
			",139,2,1
2022-10-23 12:26:00,대통령은 윤석열인데 ......,"
				dyd9****
			",164,3,3
2022-10-23 11:55:00,서해피살 월북피살로 둔갑시킨 문재인 사형,"
				aksw****
			",238,15,24
2022-10-23 09:39:00,민주당 침몰 꿀잼이네요 ㅋㅋ,"
				aksw****
			",390,31,17
2022-10-23 09:12:00,기훈티비 ,"
				anso****
			",260,5,1
2022-10-23 09:04:00,우리 회장님 눈물글썽,"
				lady****
			",261,7,3
2022-10-23 09:04:00,쉿!! 엘비의 가치는 과소평가!! 100조는 되어야함,"
				ms******
			",258,4,4
2022-10-23 08:19:00,월욜부터본격적하락시작,"
				kms8****
			",334,6,11
2022-10-22 22:08:00,회장님께서는 이번 이뮤노믹 데이타 발표 지연으로...,"
				il******
			",1085,31,15
